time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-12-29 15:00:00,1202.06,1206.57,1201.0,1201.17,15401.1182,18528475.817761,16929.0,6323.8749,7609251.613248
2022-12-29 16:00:00,1201.18,1202.9,1198.76,1200.93,9862.7663,11840862.094128,15379.0,4182.6456,5021186.960283
2022-12-29 17:00:00,1200.93,1201.62,1195.03,1197.87,10093.1946,12093317.759883,13656.0,4044.4777,4844461.948182
2022-12-29 18:00:00,1197.86,1200.47,1195.68,1200.35,7749.7994,9281271.043745,11746.0,3657.2601,4380491.248345
2022-12-29 19:00:00,1200.34,1202.0,1196.12,1198.44,7862.6113,9429753.869698,13505.0,3909.644,4688035.165752
2022-12-29 20:00:00,1198.44,1199.15,1191.48,1196.38,15945.4698,19058522.49553,21849.0,7447.5105,8900710.828244
2022-12-29 21:00:00,1196.38,1197.1,1194.14,1195.1,6732.5293,8049975.552824,20201.0,3308.1328,3955155.202264
2022-12-29 22:00:00,1195.11,1202.89,1194.21,1197.81,9972.0846,11949989.22447,15509.0,4945.6908,5926662.221978
2022-12-29 23:00:00,1197.81,1204.18,1197.08,1200.49,11629.1577,13975855.379569,18166.0,6051.2464,7271598.179353
2022-12-30 00:00:00,1200.48,1202.15,1198.8,1200.03,5659.3875,6794807.576058,11347.0,2943.4637,3533859.272803
2022-12-30 01:00:00,1200.03,1200.76,1195.2,1195.99,6058.0888,7255153.707224,11573.0,2835.9057,3396379.122967
2022-12-30 02:00:00,1195.99,1200.32,1195.18,1197.68,10185.637,12194393.412436,14602.0,5659.5044,6774696.086963
2022-12-30 03:00:00,1197.68,1199.99,1196.12,1197.59,7181.1677,8605159.0984,10894.0,3944.841,4727224.618336
2022-12-30 04:00:00,1197.59,1197.99,1195.9,1197.9,8218.2264,9837552.178365,12842.0,3448.4668,4127712.83685
2022-12-30 05:00:00,1197.89,1197.94,1191.48,1193.98,17839.2511,21312791.574166,18204.0,6574.5804,7851501.602059
2022-12-30 06:00:00,1193.98,1195.66,1193.09,1193.86,7995.8451,9550199.596123,12665.0,3274.522,3911083.703788
2022-12-30 07:00:00,1193.87,1194.24,1184.59,1188.26,30965.4222,36793391.747176,26740.0,13690.7404,16264752.655666
2022-12-30 08:00:00,1188.26,1192.18,1188.16,1191.07,10196.2511,12131544.371104,16988.0,5538.3723,6589725.957287
2022-12-30 09:00:00,1191.07,1194.84,1191.07,1192.7,10125.9588,12081123.716809,15650.0,6008.985,7168649.538013
2022-12-30 10:00:00,1192.71,1193.37,1190.59,1190.94,8010.4937,9549553.592701,12996.0,4329.3807,5160939.169935
2022-12-30 11:00:00,1190.94,1193.18,1190.3,1190.7,7546.1251,8992421.278175,13117.0,2751.2016,3278205.347742
2022-12-30 12:00:00,1190.69,1193.46,1188.57,1192.18,13246.8035,15778875.645629,18393.0,6698.9518,7979527.700613
2022-12-30 13:00:00,1192.17,1193.48,1189.82,1190.66,9832.8338,11717237.772936,17434.0,4685.401,5583382.066849
2022-12-30 14:00:00,1190.65,1194.11,1181.08,1189.32,29392.9812,34936831.353171,29741.0,15249.8792,18126187.016689
2022-12-30 15:00:00,1189.32,1198.71,1187.46,1195.07,19951.0752,23827520.156707,22802.0,10250.7325,12240109.447797
2022-12-30 16:00:00,1195.07,1196.15,1192.77,1195.52,7401.6636,8841268.907095,13781.0,3731.3506,4456855.799998
2022-12-30 17:00:00,1195.52,1196.1,1193.86,1195.55,6337.4059,7571679.752998,11575.0,3061.9503,3658110.069086
2022-12-30 18:00:00,1195.55,1198.3,1194.02,1197.65,6086.7509,7280872.617015,11010.0,3000.4797,3588994.12537
2022-12-30 19:00:00,1197.66,1197.97,1194.61,1194.89,6052.0738,7239207.442189,10771.0,2832.7027,3388338.684457
2022-12-30 20:00:00,1194.88,1197.41,1194.88,1197.41,7755.7609,9277623.05625,11097.0,3461.56,4140716.420365
2022-12-30 21:00:00,1197.4,1201.63,1197.4,1198.27,17606.5533,21125195.030244,19587.0,9155.1455,10983602.688389
2022-12-30 22:00:00,1198.27,1199.86,1197.33,1198.2,5088.2225,6099500.440889,9674.0,2881.987,3454750.391085
2022-12-30 23:00:00,1198.21,1200.63,1197.77,1199.99,7280.2324,8730920.553927,10900.0,4570.8346,5481393.064465
2022-12-31 00:00:00,1199.98,1200.49,1196.88,1197.41,5744.7743,6884278.233721,14303.0,3109.8349,3726825.042431
2022-12-31 01:00:00,1197.4,1197.87,1195.97,1196.35,3706.1603,4435360.107941,8231.0,1865.7777,2232887.4893
2022-12-31 02:00:00,1196.36,1197.4,1195.77,1196.38,3762.9159,4502676.591504,8484.0,1918.7324,2295874.561078
